time (min),LS,time (min),UV
0.156915555924671,0.00775656518644902,0.294383302991686,-0.00607014564833099
0.165105339892144,0.00723510371272915,0.30257308695916,-0.00618905552943093
0.173295123859618,0.0141498201305381,0.310762870926634,-0.00620400676497234
0.181484907827092,0.0181544926787652,0.318952654894108,-0.00618559808451127
0.189674691794566,0.0195048382386922,0.327142438861582,-0.00619832537293674
0.197864475762039,0.0156786754217646,0.335332222829055,-0.00627267965811507
0.206054259729513,0.011852512604837,0.343522006796529,-0.00628149627040829
0.214244043696987,0.0143471905405682,0.351711790764003,-0.00610756191448416
0.222433827664461,0.0168418684762914,0.359901574731477,-0.00589157215274778
0.230623611631934,0.0131766397703662,0.36809135869895,-0.00568190022486299
0.238813395599408,0.00951141106442471,0.376281142666424,-0.00540039253384653
0.247003179566882,0.00136038144166613,0.384470926633898,-0.00505138141429707
0.255192963534356,-0.00767120503904778,0.392660710601372,-0.00476060975993505
0.263382747501829,-0.0146193145486266,0.400850494568846,-0.00453542359021345
0.271572531469303,-0.00521817859945664,0.409040278536319,-0.00437827437198469
0.279762315436777,0.00189441632449686,0.417230062503793,-0.00428531784916551
0.287952099404251,0.00900701124843404,0.425419846471267,-0.00423592605161546
0.296141883371724,0.0114035980186491,0.433609630438741,-0.00454762373757569
0.304331667339198,0.0138001847888723,0.441799414406214,-0.00525002628157647
0.312521451306672,0.0154800373954421,0.449989198373688,-0.00583526605602342
0.320711235274146,0.0214328405967719,0.458178982341162,-0.00622225119318738
0.32890101924162,0.0273856437981017,0.466368766308636,-0.00648044291999137
0.337090803209093,0.0254780009785493,0.474558550276109,-0.00667606399780908
0.345280587176567,0.0235703581590051,0.482748334243583,-0.00680820696305334
0.353470371144041,0.0193565782734592,0.490938118211057,-0.00687375273803626
0.361660155111515,0.0151336506531259,0.499127902178531,-0.00690122811615828
0.369849939078988,0.0147607272711915,0.507317686146004,-0.00691916926420137
0.378039723046462,0.0154049382296471,0.515507470113478,-0.00693058165996002
0.386229507013936,0.0264857194919031,0.523697254080952,-0.00698097156174565
0.39441929098141,0.0274157894190431,0.531887038048426,-0.00711780972751196
0.402609074948884,0.0235745427778435,0.540076822015899,-0.00738397663327326
0.410798858916357,0.019733296136652,0.548266605983373,-0.00778437385226049
0.418988642883831,0.0178166024004002,0.556456389950847,-0.00820238641762389
0.427178426851305,0.0259524393861942,0.564646173918321,-0.00870126976578478
0.435368210818779,0.026435903632641,0.572835957885794,-0.00910505948528931
0.443557994786252,0.0254692711355661,0.581025741853268,-0.00904319231232918
0.451747778753726,0.0245026386384992,0.589215525820742,-0.00876943529137832
0.4599375627212,0.0231576977955359,0.597405309788215,-0.00855994852456589
0.468127346688674,0.0218127569525563,0.605595093755689,-0.00844617550039944
0.476317130656148,0.0179516203098792,0.613784877723163,-0.00839211061639795
0.484506914623621,0.0177610760039555,0.621974661690637,-0.00832142526042621
0.492696698591095,0.0175705316980399,0.63016444565811,-0.00825702123275116
0.500886482558569,0.0170570058069588,0.638354229625584,-0.00810627612556382
0.509076266526043,0.0278847411220144,0.646544013593058,-0.00778396128955966
0.517266050493516,0.0305499676658915,0.654733797560531,-0.00739632077165928
0.52545583446099,0.031165343913619,0.662923581528005,-0.0070857082095504
0.533645618428464,0.0317807201613383,0.671113365495479,-0.00690357694257465
0.541835402395937,0.0330054179874524,0.679303149462953,-0.00688210207669687
0.550025186363411,0.0342301158135501,0.687492933430426,-0.00696972575317838
0.558214970330885,0.0337411316955742,0.6956827173979,-0.00686913104334301
0.566404754298359,0.0332521475775983,0.703872501365374,-0.00661071894537985
0.574594538265832,0.0276321942571431,0.712062285332847,-0.00647053101920152
0.582784322233306,0.0264246811756745,0.720252069300321,-0.00651440823929489
0.59097410620078,0.0168030128412732,0.728441853267795,-0.00659657210845242
0.599163890168253,0.0071813445068638,0.736631637235269,-0.00654280869370373
0.607353674135727,0.00434581722185914,0.744821421202742,-0.00648636036873179
0.615543458103201,0.00782914510891072,0.753011205170216,-0.00642353001440766
0.623733242070675,0.0159477241809018,0.76120098913769,-0.00636454830694831
0.631923026038148,0.0142293073117226,0.769390773105164,-0.00632632006764804
0.640112810005622,0.0125108904425353,0.777580557072637,-0.006369255489099
0.648302593973096,0.00876075320686244,0.785770341040111,-0.0067627702918513
0.656492377940569,0.0129288367154951,0.793960125007585,-0.00750754853727746
0.664682161908043,0.00840845496810768,0.802149908975058,-0.0081043223013443
0.672871945875517,0.00388807322072029,0.810339692942532,-0.00822624218564086
0.681061729842991,-0.0223279645075832,0.818529476910006,-0.00789439089726887
0.689251513810464,-0.0253994949596373,0.82671926087748,-0.0072959441891938
0.697441297777938,-0.00167821148734851,0.834909044844953,-0.00662999309779838
0.705631081745412,0.0171686057279419,0.843098828812427,-0.00604370317560187
0.713820865712886,0.020203245642903,0.851288612779901,-0.00550513721307846
0.722010649680359,0.0197839380196122,0.859478396747374,-0.00494592030273436
0.730200433647833,0.0193646303963132,0.867668180714848,-0.004294697267139
0.738390217615307,-0.0115036745608128,0.875857964682322,-0.00361066396487172
0.74658000158278,-0.0139763854451537,0.884047748649795,-0.00306658143597931
0.754769785550254,-0.0182330176929028,0.892237532617269,-0.00268538277683805
0.762959569517728,-0.0133251380632908,0.900427316584743,-0.00247417349168622
0.771149353485202,-0.0125839560730197,0.908617100552217,-0.00244553943805928
0.779339137452675,-0.0141557269029641,0.91680688451969,-0.00265601757475288
0.787528921420149,-0.0157274977329085,0.924996668487164,-0.00329168330671095
0.795718705387623,-0.00175482742921153,0.933186452454638,-0.00397323982909294
0.803908489355096,0.00114602948763974,0.941376236422111,-0.00423677397550397
0.81209827332257,0.00253641140201458,0.949566020389585,-0.00433564118792936
0.820288057290044,0.00392679331638126,0.957755804357059,-0.00438761732292945
0.828477841257518,0.0118575773121681,0.965945588324533,-0.00440500931862295
0.836667625224991,0.00315970241984384,0.974135372292006,-0.00440756539762888
0.844857409192465,-0.00553817247248853,0.98232515625948,-0.00438455799787661
0.853047193159939,-0.014330992063813,0.990514940226954,-0.00434055743748321
0.861236977127412,-0.00876327657035529,0.998704724194428,-0.00431383605582583
0.869426761094886,-0.0031955610768894,1.0068945081619,-0.00424325996055751
0.87761654506236,5.37863852096081E-5,1.01508429212938,-0.00411903488368413
0.885806329029834,0.00782374152108029,1.02327407609685,-0.00417809757457551
0.893996112997307,0.0262197600222398,1.03146386006432,-0.00442871478120802
0.902185896964781,0.0290560691594688,1.0396536440318,-0.00464815550442433
0.910375680932255,0.02488286097572,1.04784342799927,-0.00488958121631863
0.918565464899729,0.0207096527919713,1.05603321196674,-0.00507477157263862
0.926755248867202,0.00619942245855574,1.06422299593422,-0.00492344256273224
0.934945032834676,-0.00474346100432062,1.07241277990169,-0.00422734671308304
0.94313481680215,0.00248886502772779,1.08060256386917,-0.00325038361972886
0.951324600769623,0.00529882357366882,1.08879234783664,-0.00240397595981692
0.959514384737097,0.0100997398780711,1.09698213180411,-0.00167507027893417
0.967704168704571,0.00950287872629461,1.10517191577159,-0.00108261646910306
0.975893952672045,0.00890601757450991,1.11336169973906,-0.000640777226716092
0.984083736639518,0.00332036782437395,1.12155148370654,-0.000364538400014909
0.992273520606992,0.0054569626954397,1.12974126767401,-0.00045389031460261
1.00046330457447,0.00615584595924408,1.13793105164148,-0.000723970139782139
1.00865308854194,0.00450462360355456,1.14612083560896,-0.000721255252895239
1.01684287250941,0.00285340124785688,1.15431061957643,-0.000581346649572533
1.02503265647689,0.00688513851891351,1.1625004035439,-0.000457294079541989
1.03322244044436,0.0109168757899783,1.17069018751138,-0.000340227378186222
1.04141222441183,0.029047302287219,1.17887997147885,-2.10150203843164E-5
1.04960200837931,0.0347633057459291,1.18706975544633,0.000552539835853979
1.05779179234678,0.037564999994937,1.1952595394138,0.00103676215723585
1.06598157631426,0.0338472832012302,1.20344932338127,0.0013058089880682
1.07417136028173,0.0301295664075316,1.21163910734875,0.00127559890525887
1.0823611442492,0.0280525829794957,1.21982889131622,0.000983913465642484
1.09055092821668,0.0071351220972729,1.22801867528369,0.000502891650718164
1.09874071218415,0.00653067538772564,1.23620845925117,-9.11920920709683E-5
1.10693049615163,-0.00636784728085067,1.24439824321864,-0.000620194605716746
1.1151202801191,-0.00804804907093785,1.25258802718612,-0.00118984264583513
1.12331006408657,0.0105518397105455,1.26077781115359,-0.00164724051018423
1.13149984805405,0.0115071821231736,1.26896759512106,-0.00190967456762474
1.13968963202152,0.00987192923233711,1.27715737908854,-0.00209877849085227
1.14787941598899,0.00823667634150877,1.28534716305601,-0.00219322973125402
1.15606919995647,0.0149970414191848,1.29353694702349,-0.00221338452183041
1.16425898392394,0.0329379147853172,1.30172673099096,-0.0022269734446421
1.17244876789142,0.0508787881514496,1.30991651495843,-0.00223630153752629
1.18063855185889,0.0455010989506146,1.31810629892591,-0.00223798919155245
1.18882833582636,0.0401234097497877,1.32629608289338,-0.00226842944752585
1.19701811979384,0.028309450860354,1.33448586686085,-0.00237081786629197
1.20520790376131,0.0168188172880035,1.34267565082833,-0.00234258777030094
1.21339768772879,0.0421082016576777,1.3508654347958,-0.00207736777954935
1.22158747169626,0.0519845528629338,1.35905521876328,-0.00180394014116082
1.22977725566373,0.0459187441135055,1.36724500273075,-0.00160626451649102
1.23796703963121,0.0398529353640853,1.37543478669822,-0.00150746029420294
1.24615682359868,0.0165039469957371,1.3836245706657,-0.00154608400007748
1.25434660756615,0.0183239091511726,1.39181435463317,-0.0017769779444217
1.26253639153363,0.0175119537418946,1.40000413860065,-0.00215479633663646
1.2707261755011,0.0166999983326165,1.40819392256812,-0.00235753186678005
1.27891595946858,0.00213719390555599,1.41638370653559,-0.00210370404643326
1.28710574343605,0.000599793010785534,1.42457349050307,-0.00168717589723799
1.29529552740352,-0.000937607883984918,1.43276327447054,-0.00151477547238401
1.303485311371,0.00371611425262632,1.44095305843801,-0.00170041175949369
1.31167509533847,0.0209692057828734,1.44914284240549,-0.00217104082921619
1.31986487930595,0.0300552785216908,1.45733262637296,-0.00229294956380498
1.32805466327342,0.0320948444736501,1.46552241034044,-0.00202867858099823
1.33624444724089,0.0302245773549305,1.47371219430791,-0.00183496222801452
1.34443423120837,0.0283543102362191,1.48190197827538,-0.00172226826027937
1.35262401517584,0.047471086596573,1.49009176224286,-0.00171712325211546
1.36081379914331,0.0440512928897976,1.49828154621033,-0.00197474402413963
1.36900358311079,0.0406314991830222,1.50647133017781,-0.00227079586736773
1.37719336707826,0.026735958393845,1.51466111414528,-0.00199595918269864
1.38538315104574,0.0103460898854067,1.52285089811275,-0.00127735485596837
1.39357293501321,0.0201062144559758,1.53104068208023,-0.00052068879445676
1.40176271898068,0.0368732397588631,1.5392304660477,9.57032514128988E-5
1.40995250294816,0.0323536328173632,1.54742025001517,0.000473164409821949
1.41814228691563,0.0278340258758632,1.55561003398265,0.000642583121785386
1.4263320708831,0.016509871978777,1.56379981795012,0.000628795031260332
1.43452185485058,0.0171869542368487,1.5719896019176,0.0004615175714814
1.44271163881805,0.0195186200316977,1.58017938588507,0.000263815137660441
1.45090142278553,0.0206637971375905,1.58836916985254,0.000322382433143307
1.459091206753,0.0218089742434832,1.59655895382002,0.000651739002828882
1.46728099072047,0.0245867549340074,1.60474873778749,0.00100659365295191
1.47547077468795,0.040460793900776,1.61293852175496,0.00124694657443077
1.48366055865542,0.0440121411415745,1.62112830572244,0.00127350166015652
1.4918503426229,0.0346693005053342,1.62931808968991,0.00118268925476755
1.50004012659037,0.025326459869102,1.63750787365739,0.00117065502983624
1.50822991055784,0.0220343017892997,1.64569765762486,0.00128113921090507
1.51641969452532,0.0187421437094893,1.65388744159233,0.00138560470121405
1.52460947849279,0.0113911477453116,1.66207722555981,0.00145000578696615
1.53279926246026,0.0186948842860922,1.67026700952728,0.00145196550760278
