TITLE	1kx8_006
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/04/27
TIME	17:59:47
SPECTROMETER/DATA SYSTEM	
LOCALE	2055
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  250.0000
LASTX	  190.0000
NPOINTS	     301
FIRSTY	    -0.07491
MAXY	     5.57972
MINY	   -16.58744
XYDATA
215.8000	-11.8151	403.162
215.6000	-11.8127	403.917
215.4000	-11.8447	404.686
215.2000	-11.8993	405.462
215.0000	-11.9682	406.25
214.8000	-12.0206	407.05
214.6000	-12.0309	407.858
214.4000	-12.0513	408.683
214.2000	-12.0324	409.523
214.0000	-12.1179	410.376
213.8000	-12.2226	411.247
213.6000	-12.3548	412.129
213.4000	-12.4455	413.03
213.2000	-12.5415	413.951
213.0000	-12.6428	414.888
212.8000	-12.7971	415.843
212.6000	-12.8742	416.82
212.4000	-12.9681	417.815
212.2000	-13.1257	418.83
212.0000	-13.2723	419.864
211.8000	-13.4264	420.92
211.6000	-13.5926	422.002
211.4000	-13.7545	423.11
211.2000	-13.8793	424.239
211.0000	-14.0547	425.392
210.8000	-14.237	426.57
210.6000	-14.3337	427.776
210.4000	-14.523	429.012
210.2000	-14.7143	430.267
210.0000	-14.8213	431.551
209.8000	-15.0509	432.865
209.6000	-15.279	434.203
209.4000	-15.4785	435.577
209.2000	-15.6139	436.976
209.0000	-15.7218	438.407
208.8000	-15.7973	439.868
208.6000	-15.8489	441.363
208.4000	-15.8511	442.891
208.2000	-15.8836	444.448
208.0000	-16.0485	446.04
207.8000	-16.1282	447.666
207.6000	-16.2948	449.329
207.4000	-16.5132	451.027
207.2000	-16.4625	452.76
207.0000	-16.5359	454.536
206.8000	-16.5243	456.35
206.6000	-16.5764	458.205
206.4000	-16.5874	460.107
206.2000	-16.4493	462.049
206.0000	-16.4214	464.035
205.8000	-16.3853	466.071
205.6000	-16.3072	468.162
205.4000	-16.0583	470.307
205.2000	-15.9404	472.504
205.0000	-15.7024	474.765
204.8000	-15.4965	477.08
204.6000	-15.2566	479.469
204.4000	-15.0367	481.92
204.2000	-14.8648	484.439
204.0000	-14.5649	487.034
203.8000	-14.3232	489.702
203.6000	-13.9165	492.458
203.4000	-13.484	495.299
203.2000	-12.9589	498.231
203.0000	-12.4644	501.253
202.8000	-12.1878	504.371
202.6000	-11.7634	507.591
202.4000	-11.1672	510.921
202.2000	-10.7125	514.363
202.0000	-10.3269	517.925
201.8000	-9.67983	521.612
201.6000	-9.18901	525.428
201.4000	-8.70676	529.371
201.2000	-8.22774	533.451
201.0000	-7.49319	537.674
200.8000	-6.45691	542.036
200.6000	-5.97834	546.543
200.4000	-5.40019	551.201
200.2000	-4.74161	556.008
200.0000	-3.79149	560.956
199.8000	-2.55393	566.043
199.6000	-1.80215	571.271
