time (min),LS,time (min),UV
-0.0992344137336824,0.00158242313514863,0.0382333333333333,-0.000169394992514565
-0.0910446309403321,0.000728217608611346,0.0464231161266837,-0.000221141054042075
-0.0828548481469818,0.000607381749276805,0.054612898920034,-0.000263170205355949
-0.0746650653536315,0.000486545889941503,0.0628026817133843,-0.000259134806300456
-0.0664752825602812,-0.00052614644742452,0.0709924645067346,-0.000218447460147493
-0.0582854997669308,-0.000547319961724547,0.0791822473000849,-0.000168307066250304
-0.0500957169735805,-0.000568493476025337,0.0873720300934353,-0.000123240477731263
-0.0419059341802302,-0.00180351090680754,0.0955618128867856,-8.70400477096082E-5
-0.0337161513868799,-0.00153293849906605,0.103751595680136,-6.20043533562451E-5
-0.0255263685935295,-0.000572978275870203,0.111941378473486,-1.68206034718362E-5
-0.0173365858001792,0.000142227013003196,0.120131161266837,5.34747316586635E-5
-0.00914680300682889,0.000438862011663681,0.128320944060187,0.000105630381352065
-0.000957020213478571,-2.34070174421376E-6,0.136510726853537,0.0001371735884309
0.00723276257987175,-0.00044354341515287,0.144700509646888,0.00010467676623938
0.0154225453732221,-0.000752508958470915,0.152890292440238,3.98956177508806E-6
0.0236123281665724,-0.00106147450178896,0.161080075233588,-8.93126331731289E-5
0.0318021109599227,-0.00413882853840372,0.169269858026938,-0.000147917840935385
0.039991893753273,-0.00264920095652154,0.177459640820289,-0.000186215749723128
0.0481816765466234,-0.00075717360701361,0.185649423613639,-0.00021001813208904
0.0563714593399737,-1.68237493659579E-5,0.193839206406989,-0.000215452452066863
0.064561242133324,0.000292090218564903,0.20202898920034,-0.000207697729669358
0.0727510249266743,8.93777428817307E-5,0.21021877199369,-0.000185057698535606
0.0809408077200247,-0.00011333473280068,0.21840855478704,-0.000153908939299425
0.089130590513375,-0.000827673652096364,0.226598337580391,-0.000122432470464271
0.0973203733067253,-0.000474001401196508,0.234788120373741,-9.19328264809759E-5
0.105510156100076,0.00218408349420707,0.242977903167091,-6.9280555428322E-5
0.113699938893426,0.00690091191056836,0.251167685960442,-5.99476033943162E-5
0.121889721686776,0.0130136204564246,0.259357468753792,-0.000100107790044589
0.130079504480127,0.0112358471062191,0.267547251547142,-0.00019372566963229
0.138269287273477,0.00945807375601363,0.275737034340492,-0.000270937469445118
0.146459070066827,0.00755080304738876,0.283926817133843,-0.00031722777407009
0.154648852860178,0.00564353233876465,0.292116599927193,-0.000349840034901754
0.162838635653528,0.00243387091005303,0.300306382720543,-0.000374985072064292
0.171028418446878,0.00703709154295721,0.308496165513894,-0.000373452368104607
0.179218201240228,0.00746366097590486,0.316685948307244,-0.000341506570186746
0.187407984033579,0.00705451791592434,0.324875731100594,-0.00030629468748092
0.195597766826929,0.00664537485594382,0.333065513893945,-0.000284479579995938
0.203787549620279,0.0152505062446617,0.341255296687295,-0.000289702644193339
0.21197733241363,0.0245981124916804,0.349445079480645,-0.000310057366855011
0.22016711520698,0.0264116133257686,0.357634862273996,-0.000333985593442019
0.22835689800033,0.0178678187607198,0.365824645067346,-0.000368824763799748
