TITLE	1kx8_01
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	17/05/10
TIME	14:51:09
SPECTROMETER/DATA SYSTEM	
LOCALE	2055
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	  250.0000
LASTX	  190.0000
NPOINTS	     301
FIRSTY	    -0.01028
MAXY	     4.23228
MINY	   -13.63799
XYDATA
250.0000	-0.0102753	304.531
249.8000	-0.0310955	304.809
249.6000	-0.0563101	305.088
249.4000	-0.0723763	305.366
249.2000	-0.0732841	305.646
249.0000	-0.0971392	305.925
248.8000	-0.124393	306.206
248.6000	-0.14301	306.483
248.4000	-0.147769	306.764
248.2000	-0.145321	307.047
248.0000	-0.17086	307.329
247.8000	-0.187321	307.61
247.6000	-0.201505	307.893
247.4000	-0.222796	308.178
247.2000	-0.241613	308.462
247.0000	-0.27613	308.745
246.8000	-0.292695	309.029
246.6000	-0.30509	309.314
246.4000	-0.301844	309.599
246.2000	-0.336456	309.887
246.0000	-0.3539	310.175
245.8000	-0.393518	310.465
245.6000	-0.425959	310.755
245.4000	-0.446612	311.047
245.2000	-0.474887	311.341
245.0000	-0.513024	311.636
244.8000	-0.557493	311.934
244.6000	-0.587095	312.235
244.4000	-0.611144	312.538
244.2000	-0.640098	312.844
244.0000	-0.699021	313.153
243.8000	-0.739587	313.464
243.6000	-0.797004	313.776
243.4000	-0.873286	314.094
243.2000	-0.91221	314.41
243.0000	-0.938953	314.731
242.8000	-0.984946	315.052
242.6000	-1.04016	315.376
242.4000	-1.0709	315.703
242.2000	-1.09338	316.031
242.0000	-1.1087	316.369
241.8000	-1.14556	316.709
241.6000	-1.20203	317.053
241.4000	-1.25353	317.399
241.2000	-1.28467	317.749
241.0000	-1.33702	318.103
240.8000	-1.3639	318.461
240.6000	-1.42458	318.818
240.4000	-1.46651	319.185
240.2000	-1.51058	319.556
240.0000	-1.54618	319.933
239.8000	-1.62616	320.315
239.6000	-1.70644	320.7
239.4000	-1.76656	321.09
239.2000	-1.84499	321.485
239.0000	-1.92757	321.886
238.8000	-2.00462	322.291
238.6000	-2.07476	322.703
238.4000	-2.15377	323.119
238.2000	-2.22191	323.543
238.0000	-2.3429	323.973
237.8000	-2.42033	324.408
237.6000	-2.50337	324.849
237.4000	-2.58099	325.293
237.2000	-2.68073	325.746
237.0000	-2.78005	326.203
236.8000	-2.88637	326.666
236.6000	-2.99369	327.141
236.4000	-3.10412	327.619
236.2000	-3.21288	328.108
236.0000	-3.31839	328.6
235.8000	-3.45267	329.101
235.6000	-3.58481	329.61
235.4000	-3.73236	330.12
235.2000	-3.86912	330.64
235.0000	-4.00484	331.162
234.8000	-4.18703	331.692
234.6000	-4.33949	332.232
234.4000	-4.47272	332.782
234.2000	-4.60649	333.339
234.0000	-4.76103	333.904
233.8000	-4.90588	334.476
233.6000	-5.06635	335.055
233.4000	-5.23027	335.64
233.2000	-5.37238	336.231
233.0000	-5.49393	336.827
232.8000	-5.65882	337.429
232.6000	-5.81227	338.039
232.4000	-5.96825	338.657
232.2000	-6.09586	339.283
232.0000	-6.2618	339.917
231.8000	-6.43064	340.558
231.6000	-6.61682	341.21
231.4000	-6.76526	341.866
231.2000	-6.94695	342.528
231.0000	-7.10086	343.2
230.8000	-7.23299	343.877
230.6000	-7.39961	344.56
230.4000	-7.55405	345.251
230.2000	-7.68035	345.946
230.0000	-7.84649	346.65
229.8000	-8.01685	347.354
229.6000	-8.18207	348.065
229.4000	-8.33599	348.78
229.2000	-8.51351	349.5
229.0000	-8.67237	350.229
228.8000	-8.81431	350.966
228.6000	-8.96082	351.704
228.4000	-9.12681	352.449
228.2000	-9.25478	353.206
228.0000	-9.38547	353.966
227.8000	-9.54803	354.732
227.6000	-9.72718	355.499
227.4000	-9.86093	356.277
227.2000	-10.0015	357.063
227.0000	-10.1536	357.852
226.8000	-10.3091	358.65
226.6000	-10.4524	359.457
226.4000	-10.6182	360.273
226.2000	-10.7349	361.096
226.0000	-10.8092	361.929
225.8000	-10.879	362.767
225.6000	-10.9592	363.613
225.4000	-11.0787	364.47
225.2000	-11.2408	365.332
225.0000	-11.3361	366.2
224.8000	-11.4472	367.078
