time (min)	Molar Mass 1	time (min)	Molar Mass 2	time (min)	LS	time (min)	UV
				29.5040970550789	0.759615185517557	29.504149405412	0.79990408656961
				29.5122868409058	0.793378814286061	29.5123391912389	0.808326182421471
				29.5204766267328	0.794218347316481	29.5205289770659	0.816568792088072
				29.5286664125597	0.78340561254979	29.5287187628928	0.824722436238882
				29.5368561983867	0.7725928777831	29.5369085487198	0.832767229183298
				29.5450459842137	0.763149593772223	29.5450983345468	0.840613060699442
				29.5532357700406	0.783100843789488	29.5532881203737	0.848377084639567
				29.5614255558676	0.805549611193269	29.5614779062007	0.856083578343071
				29.5696153416946	0.81277020334288	29.5696676920277	0.86365710014588
				29.5778051275215	0.80583717114793	29.5778574778546	0.871061547166528
				29.5859949133485	0.798904138952985	29.5860472636816	0.878329271585923
				29.5941846991754	0.805279647902196	29.5942370495086	0.885336938725012
				29.6023744850024	0.845994274066019	29.6024268353355	0.892019103002638
				29.6105642708294	0.860608769716466	29.6106166211625	0.898561117281441
				29.6187540566563	0.864241517025094	29.6188064069894	0.904980559272615
				29.6269438424833	0.867874264333716	29.6269961928164	0.91112997086034
				29.6351336283103	0.875397350881054	29.6351859786434	0.916990683216505
				29.6433234141372	0.876301509471337	29.6433757644703	0.922600270853476
				29.6515131999642	0.869012862835596	29.6515655502973	0.928068651520284
				29.6597029857911	0.861724216199859	29.6597553361242	0.933468442296466
				29.6678927716181	0.880075149517777	29.6679451219512	0.938781704475772
				29.6760825574451	0.891290738330556	29.6761349077782	0.94391804345427
				29.684272343272	0.90250632714334	29.6843246936051	0.948810394836897
				29.692462129099	0.90295501089677	29.6925144794321	0.953443308431786
				29.700651914926	0.935414127302737	29.7007042652591	0.957820383238451
				29.7088417007529	0.937770543617963	29.708894051086	0.961902975580126
				29.7170314865799	0.935422464509276	29.717083836913	0.965698737094414
				29.7252212724068	0.933074385400579	29.72527362274	0.969387137395465
				29.7334110582338	0.937426662981182	29.7334634085669	0.97291184860746
				29.7416008440608	0.933363325270972	29.7416531943939	0.976262765932054
				29.7497906298877	0.92929998756075	29.7498429802208	0.979434512181265
				29.7579804157147	0.917139928297191	29.7580327660478	0.982418227946459
				29.7661702015417	0.93439144007331	29.7662225518748	0.985168390652183
				29.7743599873686	0.941412574442852	29.7744123377017	0.987529175198435
