260	0.162313	358.477	0.0033825
259.5	0.233312	359.822	0.00353273
259	0.277728	361.133	0.00368028
258.5	0.212392	362.377	0.00381913
258	0.31257	363.595	0.00395589
257.5	0.396293	364.86	0.0040928
257	0.301488	366.093	0.00422559
256.5	0.300754	367.225	0.00434818
256	0.274785	368.353	0.00446914
255.5	0.317935	369.536	0.00459614
255	0.337907	370.614	0.00471077
254.5	0.308941	371.469	0.0048016
254	0.354972	372.235	0.00488232
253.5	0.271942	373.054	0.00496931
253	0.142277	373.877	0.0050558
252.5	0.0982646	374.577	0.00513019
252	0.0794572	375.168	0.00519496
251.5	0.0621666	375.747	0.005256
251	-0.0178466	376.346	0.0053211
250.5	0.0120693	376.907	0.00538152
250	0.0678777	377.342	0.00542889
249.5	0.179704	377.635	0.00546064
249	0.161709	377.873	0.00548708
248.5	0.138139	378.099	0.00551023
248	0.111926	378.23	0.00552357
247.5	0.223003	378.283	0.00552885
247	0.223039	378.368	0.00553811
246.5	0.265461	378.481	0.00555071
246	0.29007	378.479	0.00555109
245.5	0.243701	378.307	0.00553193
245	0.202134	378.108	0.00551018
244.5	0.202245	377.94	0.00549213
244	0.193708	377.684	0.00546477
243.5	0.058466	377.337	0.00542751
243	0.0507117	376.986	0.00538916
242.5	-0.197298	376.632	0.00534951
242	-0.0741141	376.242	0.00530853
241.5	-0.125545	375.839	0.00526435
241	-0.214887	375.447	0.00522042
240.5	-0.300091	375.053	0.00517772
240	-0.38108	374.571	0.00512648
239.5	-0.473439	374.018	0.00506521
239	-0.518594	373.512	0.00501032
238.5	-0.8292	373.065	0.00496131
238	-1.06636	372.586	0.00490909
237.5	-1.322	372.087	0.00485445
237	-1.32802	371.627	0.00480383
236.5	-1.48843	371.18	0.00475505
236	-1.6316	370.729	0.00470554
235.5	-1.73873	370.28	0.00465785
235	-1.84029	369.857	0.0046119
234.5	-2.0016	369.47	0.00456905
234	-2.14112	369.093	0.00452803
233.5	-2.34517	368.744	0.00448957
233	-2.5148	368.438	0.00445607
232.5	-2.7796	368.176	0.00442574
232	-2.98913	367.948	0.00439885
231.5	-3.16568	367.752	0.00437653
231	-3.35738	367.584	0.00435582
230.5	-3.62916	367.459	0.00433817
230	-3.80875	367.389	0.00432833
229.5	-4.03421	367.368	0.0043237
229	-4.21601	367.38	0.00432534
228.5	-4.50858	367.436	0.00433108
228	-4.68358	367.544	0.0043419
227.5	-4.84867	367.672	0.00435545
227	-5.03667	367.817	0.00436946
226.5	-5.21447	368.017	0.00438982
226	-5.37675	368.299	0.00441904
225.5	-5.5239	368.641	0.00445048
225	-5.58084	369.022	0.00448924
224.5	-5.64699	369.449	0.00453367
224	-5.81478	369.945	0.00458813
223.5	-6.01248	370.5	0.00465024
223	-6.17839	371.079	0.00471385
222.5	-6.20464	371.676	0.00478007
222	-6.4483	372.303	0.00484924
221.5	-6.60615	372.976	0.00492366
221	-6.78187	373.7	0.00500211
220.5	-6.8131	374.469	0.0050802
220	-6.94241	375.282	0.00516323
219.5	-7.01882	376.143	0.00525189
219	-7.09071	377.063	0.00534723
218.5	-7.05063	378.045	0.00544969
218	-7.0631	379.09	0.00555541
217.5	-7.19529	380.204	0.00567265
217	-7.08133	381.384	0.00579908
216.5	-7.12901	382.632	0.00593034
216	-7.26934	383.945	0.00606817
215.5	-7.31901	385.326	0.0062147
215	-7.42009	386.776	0.00637242
214.5	-7.45507	388.304	0.00653903
214	-7.62794	389.921	0.00671492
213.5	-7.8079	391.634	0.00690078
213	-7.79355	393.47	0.00709793
212.5	-7.74903	395.451	0.00731161
212	-7.77896	397.595	0.0075327
211.5	-7.90021	399.912	0.0077796
211	-7.83325	402.436	0.00804732
210.5	-7.7495	405.196	0.00834143
210	-7.783	408.228	0.00866632
209.5	-7.9542	411.561	0.00899859
209	-8.18469	415.231	0.00939864
208.5	-8.49467	419.286	0.00983809
208	-8.70826	423.785	0.010319
207.5	-8.91853	428.756	0.0108441
207	-9.30588	434.26	0.0114252
206.5	-9.50278	440.379	0.0120825
206	-9.7843	447.196	0.0128125
205.5	-10.059	454.81	0.0136136
205	-10.1789	463.336	0.0145181
204.5	-10.3701	472.936	0.0155327
204	-11.1079	483.836	0.0166774
203.5	-11.164	496.268	0.0179856
203	-11.4365	510.518	0.0194818
202.5	-11.8716	526.95	0.0212012
202	-12.777	546.031	0.0231875
201.5	-12.8015	568.342	0.02551
201	-12.3122	594.556	0.0282509
200.5	-12.0485	625.539	0.0314826
200	-13.099	662.418	0.0353056
199.5	-13.8328	706.455	0.039872
199	-15.4852	759.277	0.04534
198.5	-11.5317	817.174	0.0513675
198	-8.67043	870.038	0.0568731
197.5	-7.62296	916.527	0.0616944
197	-4.69147	955.365	0.0657517
196.5	-2.53469	984.963	0.0688434
196	0.389887	1003.47	0.0707928
195.5	3.33422	1008.83	0.0713838
195	0.898132	1008.82	0.0713817
194.5	0.8498	1008.82	0.0713862
194	0.516872	1008.82	0.0713892
193.5	0.198153	1008.82	0.0713896
193	-0.472237	1008.82	0.0713898
192.5	0.1695	1008.82	0.0713868
192	-0.0178496	1008.82	0.071387
191.5	0.0629494	1008.82	0.0713869
191	-1.02135	1008.82	0.071385
190.5	-0.00686093	1008.82	0.0713864
190	-0.00915718	1008.82	0.0713826
