260	0.139987	304.067	-0.00258481
259.5	0.14857	304.387	-0.00254921
259	0.107039	304.705	-0.00251211
258.5	0.0756645	305.031	-0.00247556
258	0.0721536	305.353	-0.00243811
257.5	0.130333	305.678	-0.00240117
257	0.129198	306.007	-0.00236499
256.5	0.121017	306.347	-0.00232796
256	0.0981852	306.689	-0.00229175
255.5	0.139864	307.03	-0.00225639
255	0.141404	307.372	-0.00222059
254.5	0.0959354	307.713	-0.00218425
254	0.0773004	308.054	-0.00214721
253.5	0.0319471	308.386	-0.00211196
253	0.0484435	308.71	-0.00207641
252.5	0.0318209	309.024	-0.00204279
252	0.0231775	309.336	-0.00200816
251.5	0.0272865	309.649	-0.00197419
251	-0.000364177	309.96	-0.00194017
250.5	0.00421409	310.263	-0.00190767
250	-0.0105643	310.561	-0.00187586
249.5	0.00152703	310.858	-0.00184245
249	-0.0216401	311.157	-0.00181054
248.5	-0.0241075	311.456	-0.00177811
248	-0.0693946	311.752	-0.00174542
247.5	0.037462	312.051	-0.00171166
247	0.0438962	312.353	-0.00167918
246.5	0.0354254	312.656	-0.00164599
246	0.0176722	312.953	-0.00161362
245.5	-0.0046898	313.245	-0.00158122
245	0.042138	313.529	-0.00155078
244.5	0.00865173	313.81	-0.001522
244	-0.0614974	314.099	-0.00149103
243.5	-0.114829	314.406	-0.00145771
243	-0.161966	314.73	-0.00142438
242.5	-0.170534	315.064	-0.00138896
242	-0.19363	315.41	-0.00135172
241.5	-0.252647	315.784	-0.00131121
241	-0.306006	316.166	-0.00126927
240.5	-0.433509	316.559	-0.00122806
240	-0.561216	316.957	-0.00118498
239.5	-0.635039	317.371	-0.00114033
239	-0.79048	317.816	-0.00109331
238.5	-0.98354	318.29	-0.00104303
238	-1.1981	318.783	-0.000991467
237.5	-1.3546	319.302	-0.000935486
237	-1.43831	319.844	-0.000877171
236.5	-1.6118	320.407	-0.000816704
236	-1.81281	320.996	-0.000754498
235.5	-2.07702	321.604	-0.000690872
235	-2.34555	322.231	-0.000624756
234.5	-2.62444	322.891	-0.000555985
234	-2.95872	323.584	-0.000484173
233.5	-3.17954	324.31	-0.000409008
233	-3.56141	325.067	-0.000330936
232.5	-3.89463	325.864	-0.000243072
232	-4.17885	326.689	-0.000150459
231.5	-4.51215	327.558	-5.35774e-05
231	-4.83732	328.469	4.5948e-05
230.5	-5.15329	329.415	0.000150162
230	-5.64816	330.396	0.000256462
229.5	-5.9769	331.411	0.000367214
229	-6.44599	332.458	0.000475891
228.5	-6.96611	333.546	0.000589771
228	-7.41639	334.65	0.000705288
227.5	-7.91566	335.755	0.000820774
227	-8.43939	336.872	0.000936653
226.5	-8.88141	338.032	0.0010579
226	-9.41946	339.248	0.00118467
225.5	-9.90782	340.493	0.00131313
225	-10.4232	341.76	0.00144395
224.5	-10.8066	343.054	0.00157829
224	-11.2675	344.396	0.00171839
223.5	-11.7259	345.769	0.00186096
223	-12.0866	347.144	0.00200526
222.5	-12.3359	348.51	0.00214912
222	-12.6071	349.889	0.00229416
221.5	-12.9351	351.282	0.00244016
221	-13.2326	352.7	0.00259064
220.5	-13.5404	354.135	0.00274164
220	-13.7648	355.585	0.00290045
219.5	-14.0199	357.052	0.00306115
219	-14.4163	358.544	0.00322209
218.5	-14.6198	360.063	0.00338933
218	-14.7205	361.607	0.00356019
217.5	-14.9483	363.172	0.00373161
217	-15.0042	364.756	0.00390592
216.5	-15.0832	366.362	0.00407759
216	-15.1334	367.989	0.00425158
215.5	-15.1489	369.633	0.00442832
215	-15.1793	371.292	0.00460527
214.5	-15.2492	372.977	0.00478461
214	-15.3209	374.701	0.00496828
213.5	-15.414	376.468	0.00515715
213	-15.3912	378.296	0.00535474
212.5	-15.3596	380.201	0.00555892
212	-15.4392	382.196	0.00577102
211.5	-15.3409	384.293	0.00599921
211	-15.1924	386.505	0.0062421
210.5	-15.0273	388.845	0.00649833
210	-14.965	391.338	0.00676879
209.5	-14.9178	393.989	0.00705546
209	-14.8102	396.82	0.00736394
208.5	-14.8252	399.847	0.0076915
208	-15.0515	403.097	0.00803484
207.5	-15.0965	406.574	0.00840327
207	-15.3255	410.296	0.00879814
206.5	-15.4495	414.296	0.0092257
206	-15.6119	418.602	0.00968738
205.5	-15.6637	423.242	0.0101811
205	-15.4929	428.247	0.0107147
204.5	-15.3494	433.666	0.0112918
204	-15.244	439.574	0.011923
203.5	-15.0524	446.023	0.0126092
203	-14.6975	453.095	0.0133581
202.5	-14.2488	460.875	0.014182
202	-13.5389	469.497	0.015105
201.5	-12.8353	479.089	0.0161295
201	-11.9477	489.807	0.0172719
200.5	-10.7836	501.822	0.0185477
200	-9.1291	515.398	0.0199914
199.5	-7.92012	530.79	0.0216171
199	-6.63986	548.4	0.0234725
198.5	-5.13715	568.692	0.025606
198	-3.83877	592.261	0.0280695
197.5	-1.69781	619.854	0.0309577
197	0.956109	652.432	0.0343768
196.5	2.06993	691.201	0.0384176
196	4.72336	737.586	0.04325
195.5	7.73602	792.565	0.0489682
195	9.73304	846.739	0.0545949
194.5	9.54985	895.318	0.0596319
194	8.97676	937.212	0.0639742
193.5	7.74569	971.041	0.0674593
193	6.4371	995.117	0.0699556
192.5	4.49464	1007.5	0.0712257
192	1.69271	1008.7	0.0713421
191.5	1.48759	1008.7	0.0713499
191	0.118369	1008.7	0.0713475
190.5	0.630668	1008.7	0.0713463
190	1.18915	1008.7	0.0713473
