time (min),Molar Mass 1,time (min),LS,time (min),UV
25.0374792491099,25135.1999063195,24.7344572423134,0.917596443943613,24.7326986619334,0.827380616062908
25.0456690330774,24975.0246130992,24.7426470262809,0.913244149271381,24.7408884459008,0.82810673839334
25.0538588170449,24778.0145992937,24.7508368102484,0.898419491212524,24.7490782298683,0.82879576610581
25.0620486010124,24586.1746916264,24.7590265942158,0.886718463826731,24.7572680138358,0.829502643229151
25.0702383849798,24383.3226969376,24.7672163781833,0.880411957337894,24.7654577978033,0.83038574965037
25.0784281689473,24373.0554902445,24.7754061621508,0.896864201335182,24.7736475817707,0.831539895165763
25.0866179529148,25162.918935892,24.7835959461182,0.922207071021103,24.7818373657382,0.83275239828044
25.0948077368823,25239.5530037858,24.7917857300857,0.912180789660937,24.7900271497057,0.833837255709426
25.1029975208497,25121.520516969,24.7999755140532,0.902154508300763,24.7982169336732,0.834846576583004
25.1111873048172,25005.958111159,24.8081652980207,0.908714221946141,24.8064067176406,0.835743038698834
25.1193770887847,24387.5876460748,24.8163550819881,0.91527393559152,24.8145965016081,0.836485208679414
25.1275668727521,23843.057787802,24.8245448659556,0.917496255418677,24.8227862855756,0.837054986590008
25.1357566567196,23737.2281057079,24.8327346499231,0.913297303361798,24.8309760695431,0.837365210976551
25.1439464406871,24351.6602552854,24.8409244338906,0.909098351304926,24.8391658535105,0.837381754320186
25.1521362246546,25104.5155627103,24.849114217858,0.90221612363704,24.847355637478,0.837423100127273
25.160326008622,24975.2321860392,24.8573040018255,0.883939149853652,24.8555454214455,0.837806856480679
25.1685157925895,24814.2263300254,24.865493785793,0.885398195684781,24.863735205413,0.838384797847022
25.176705576557,24423.0285052032,24.8736835697605,0.884359226296845,24.8719249893804,0.839134166241838
25.1848953605245,24015.2722128334,24.8818733537279,0.883320256908924,24.8801147733479,0.840032579432946
25.1930851444919,24676.0969918741,24.8900631376954,0.889265372894204,24.8883045573154,0.840886967329528
25.2012749284594,25062.7731760647,24.8982529216629,0.892482657126288,24.8964943412828,0.841733577917219
25.2094647124269,25618.9075707503,24.9064427056304,0.893609019184349,24.9046841252503,0.842732809823392
25.2176544963944,25633.9976780293,24.9146324895978,0.894735381242402,24.9128739092178,0.843953768264492
25.2258442803618,25938.5062442684,24.9228222735653,0.918104831485316,24.9210636931853,0.845224377966493
25.2340340643293,25808.2621120349,24.9310120575328,0.911804755344665,24.9292534771527,0.846429663932592
25.2422238482968,25729.3558699855,24.9392018415003,0.905504679204006,24.9374432611202,0.847526218175893
25.2504136322643,23949.6520174498,24.9473916254677,0.886099420622237,24.9456330450877,0.848680353136048
25.2586034162317,23501.376835725,24.9555814094352,0.885462291465569,24.9538228290552,0.849997244770196
25.2667932001992,23728.5164472792,24.9637711934027,0.884825162308901,24.9620126130226,0.851289623298593
25.2749829841667,23826.8023103256,24.9719609773701,0.883402703722581,24.9702023969901,0.852611215921798
25.2831727681342,23538.3454556267,24.9801507613376,0.904288206158231,24.9783921809576,0.85398780905209
25.2913625521016,23259.4645736168,24.9883405453051,0.972942518783887,24.9865819649251,0.855385058518958
25.2995523360691,23707.370821737,24.9965303292726,1,24.9947717488925,0.856878564243739
25.3077421200366,23711.7343234957,25.00472011324,0.949047843569199,25.00296153286,0.858430057441513
25.315931904004,23712.258332136,25.0129098972075,0.898095687138415,25.0111513168275,0.859880617480047
25.3241216879715,24201.6531012792,25.021099681175,0.891506228160353,25.019341100795,0.861250339665568
25.332311471939,24263.1011440861,25.0292894651425,0.868315377876327,25.0275308847624,0.86248867222615
25.3405012559065,24093.0404226615,25.0374792491099,0.868902486633028,25.0357206687299,0.863533896568166
25.3486910398739,24120.3743196366,25.0456690330774,0.867174358788806,25.0439104526974,0.864441539489367
25.3568808238414,23833.8117795379,25.0538588170449,0.865446230944593,25.0521002366648,0.865369879841456
25.3650706078089,23858.5407369051,25.0620486010124,0.86231859441802,25.0602900206323,0.866506254751994
25.3732603917764,23784.7768289055,25.0702383849798,0.862905871539243,25.0684798045998,0.867821738653871
25.3814501757438,23779.3145613101,25.0784281689473,0.876864565409396,25.0766695885673,0.86928170743518
25.3896399597113,23747.1911440194,25.0866179529148,0.885032042125153,25.0848593725347,0.870902923161185
25.3978297436788,23446.1004642399,25.0948077368823,0.88908126458338,25.0930491565022,0.87246753875357
25.4060195276463,23498.2618892877,25.1029975208497,0.878815218930966,25.1012389404697,0.873833505539547
25.4142093116137,23234.5611677467,25.1111873048172,0.868549173278543,25.1094287244372,0.875151731046687
25.4223990955812,22871.8259588666,25.1193770887847,0.861819932851825,25.1176185084046,0.876719249999748
25.4305888795487,24102.3870966229,25.1275668727521,0.860432625985386,25.1258082923721,0.87851228460758
25.4387786635162,24027.0690362751,25.1357566567196,0.859045319118938,25.1339980763396,0.880120971227531
25.4469684474836,23852.561399672,25.1439464406871,0.852317146809449,25.1421878603071,0.881355469086847
25.4551582314511,23297.4190702046,25.1521362246546,0.87816060889813,25.1503776442745,0.882207332591512
25.4633480154186,23881.2351481007,25.160326008622,0.882196284977358,25.158567428242,0.882817354111917
25.471537799386,23573.4021822248,25.1685157925895,0.88203884257108,25.1667572122095,0.883498786925356
25.4797275833535,23001.2759234958,25.176705576557,0.881881400164795,25.174946996177,0.884723033354275
25.487917367321,23056.9548846178,25.1848953605245,0.876235479869363,25.1831367801444,0.886409921702014
25.4961071512885,22963.9174028894,25.1930851444919,0.878654813451651,25.1913265641119,0.887907594244814
25.5042969352559,22950.0986122829,25.2012749284594,0.881074147033931,25.1995163480794,0.889210166064114
25.5124867192234,23286.9872165951,25.2094647124269,0.887830649532296,25.2077061320468,0.89050671515234
25.5206765031909,23512.8706666023,25.2176544963944,0.894909930976292,25.2158959160143,0.891956408777453
25.5288662871584,23882.1048085149,25.2258442803618,0.894814591115645,25.2240856999818,0.893408764069359
25.5370560711258,23931.0768307379,25.2340340643293,0.894719251254998,25.2322754839493,0.894805330851894
25.5452458550933,23592.4931832048,25.2422238482968,0.891793538782821,25.2404652679167,0.896253551934171
25.5534356390608,23259.4373332745,25.2504136322643,0.864938455796136,25.2486550518842,0.897856132072619
25.5616254230283,23495.4528974235,25.2586034162317,0.851754265850954,25.2568448358517,0.899877121237018
