time (min),LS,time (min),UV
-0.0723926852439213,0.366296798265562,0.0423166666666667,0.0685407632882739
-0.0642029012764476,0.117016904564291,0.0505064506341404,0.071978537852663
-0.0560131173089738,-0.0425106762644598,0.0586962346016142,0.0752314925312505
-0.0478233333415001,0.00373215540159025,0.0668860185690879,0.0783101125608625
-0.0396335493740263,0.0308341257076478,0.0750758025365617,0.0812235705075835
-0.0314437654065526,0.314745093444263,0.0832655865040355,0.0839803122812173
-0.0232539814390788,0.336143736823126,0.0914553704715092,0.0865893177463962
-0.0150641974716051,0.348845324643163,0.099645154438983,0.089059603488695
-0.0068744135041313,0.432794214915607,0.107834938406457,0.0913980894384297
0.00131537046334245,0.410450806427192,0.11602472237393,0.0936106316788543
0.0095051544308162,0.388107397938776,0.124214506341404,0.0957034073839351
0.01769493839829,0.3239182773304,0.132404290308878,0.0976828548259711
0.0258847223657637,0.191769276721478,0.140594074276352,0.0995554432484455
0.0340745063332375,0.257517818651334,0.148783858243826,0.101326905376335
0.0422642903007112,0.250267618922679,0.156973642211299,0.103002299282353
0.050454074268185,0.243017419194023,0.165163426178773,0.104586402384951
0.0586438582356587,0.184457099043022,0.173353210146247,0.106083435279865
0.0668336422031325,0.0811187516178514,0.18154299411372,0.107499310426816
0.0750234261706062,0.139746107195647,0.189732778081194,0.108837898351865
0.08321321013808,0.374494645946189,0.197922562048668,0.110102719162194
0.0914029941055538,0.376607107877592,0.206112346016142,0.111297500821401
0.0995927780730275,0.373279712647169,0.214302129983615,0.112425847265025
0.107782562040501,0.369952317416746,0.222491913951089,0.113492796679128
0.115972346007975,0.383847498188651,0.230681697918563,0.114501292480777
0.124162129975449,0.366922078234734,0.238871481886037,0.115455314170196
0.132351913942923,0.349996658280817,0.24706126585351,0.116359902777969
0.140541697910396,0.275386727392466,0.255251049820984,0.117214236071946
0.14873148187787,0.147412204105232,0.263440833788458,0.118020722529086
0.156921265845344,0.131909043577086,0.271630617755932,0.118781466471164
0.165111049812818,0.100146864136894,0.279820401723406,0.119497633224936
0.173300833780291,0.169640498451555,0.288010185690879,0.120173066202439
0.181490617747765,0.591513447330288,0.296199969658353,0.120812545028639
0.189680401715239,0.578424951904244,0.304389753625827,0.121417375048059
0.197870185682713,0.5653364564782,0.312579537593301,0.121988085886612
0.206059969650186,0.346191610558296,0.320769321560774,0.122525989712466
0.21424975361766,0.0846483805290222,0.328959105528248,0.123032209778012
0.222439537585134,0.166836298017678,0.337148889495722,0.123508007752829
0.230629321552608,0.172244306011404,0.345338673463196,0.123953437906619
0.238819105520081,0.177652314005129,0.35352845743067,0.124369959408618
0.247008889487555,0.183721067553813,0.361718241398143,0.124760723272781
0.255198673455029,0.151167714207521,0.369908025365617,0.125129444940891
0.263388457422503,0.118614360861228,0.378097809333091,0.125478249285599
0.271578241389976,0.207275472059378,0.386287593300565,0.125805890759386
0.27976802535745,0.180396250348034,0.394477377268038,0.126113288676089
0.287957809324924,0.153517028636689,0.402667161235512,0.126401764852989
0.296147593292398,0.0418219537853192,0.410856945202986,0.126675308073582
0.304337377259871,-0.0745700987171045,0.41904672917046,0.126933599505989
0.312527161227345,-0.0312725982510676,0.427236513137934,0.127176416558145
0.320716945194819,0.0829838441546981,0.435426297105407,0.127403791081672
0.328906729162293,0.113895424973641,0.443616081072881,0.127616673438503
0.337096513129767,0.123067200520791,0.451805865040355,0.127816215167225
0.34528629709724,0.132238976067941,0.459995649007829,0.128002804190418
0.353476081064714,0.212236721037654,0.468185432975302,0.12817751105965
0.361665865032188,0.394577942070203,0.476375216942776,0.128342088449847
0.369855648999662,0.593912110064144,0.48456500091025,0.12849611670722
0.378045432967135,0.558445159295597,0.492754784877724,0.128639441611393
0.386235216934609,0.522978208527051,0.500944568845197,0.128772159476287
0.394425000902083,0.389533330189271,0.509134352812671,0.128894254255929
0.402614784869557,0.246636847033826,0.517324136780145,0.129004774226157
0.41080456883703,0.221013812272874,0.525513920747619,0.129104849808659
0.418994352804504,0.195390777511922,0.533703704715092,0.129191850422233
0.427184136771978,0.134773431433765,0.541893488682566,0.129270116744438
0.435373920739452,0.0990677148280092,0.55008327265004,0.129341237089696
0.443563704706926,0.0633619982222537,0.558273056617513,0.129405187649122
0.451753488674399,0.0083851855575891,0.566462840584987,0.12946092326848
0.459943272641873,0.0454655661604856,0.574652624552461,0.129510160231814
0.468133056609347,0.145058643148629,0.582842408519935,0.12955786292395
0.476322840576821,0.20132905188434,0.591032192487408,0.129603391758351
0.484512624544294,0.257599460620052,0.599221976454882,0.12964659648245
0.492702408511768,0.264770367435472,0.607411760422356,0.129688187043813
0.500892192479242,0.239826513891497,0.61560154438983,0.129725773899522
0.509081976446716,0.214882660347522,0.623791328357303,0.129759174744852
0.517271760414189,0.0382638295271566,0.631981112324777,0.129788724330825
0.525461544381663,0.137256707627246,0.640170896292251,0.129813921749672
0.533651328349137,0.181993637400143,0.648360680259724,0.12983360572468
0.541841112316611,0.157610496480935,0.656550464227198,0.129848053576323
0.550030896284084,0.133227355561728,0.664740248194672,0.129858510051268
0.558220680251558,0.183897894129185,0.672930032162146,0.12986851262005
0.566410464219032,0.206161094125072,0.681119816129619,0.129876972828576
0.574600248186505,0.228424294120959,0.689309600097093,0.129882462630138
0.582790032153979,0.216755025482312,0.697499384064567,0.12988519473053
0.590979816121453,0.205085756843665,0.70568916803204,0.129885466567679
0.599169600088927,0.138724033107256,0.713878951999514,0.129883132977461
0.6073593840564,0.131020518041551,0.722068735966988,0.129877953295062
0.615549168023874,0.171053244270855,0.730258519934462,0.129869329300835
0.623738951991348,0.262068346809579,0.738448303901935,0.129855935148017
0.631928735958822,0.19687170354653,0.746638087869409,0.129841609616809
0.640118519926295,0.13167506028348,0.754827871836883,0.129825516284077
0.648308303893769,-0.0693270919535184,0.763017655804356,0.129807555322513
0.656498087861243,-0.0880260808803354,0.77120743977183,0.129787873727549
0.664687871828716,0.0442945693026291,0.779397223739304,0.129766731997449
0.67287765579619,0.184395371620475,0.787587007706778,0.129744081005456
0.681067439763664,0.195993284086926,0.795776791674251,0.129719560542939
0.689257223731138,0.19029248987534,0.803966575641725,0.129693129612006
0.697447007698611,0.184591695663754,0.812156359609199,0.129664113043497
0.705636791666085,0.154085269862429,0.820346143576673,0.129631632910729
0.713826575633559,0.123578844061105,0.828535927544146,0.129595702115407
0.722016359601032,-0.00326132205239814,0.83672571151162,0.129556923689843
0.730206143568506,0.144504097216883,0.844915495479094,0.129519664061527
0.73839592753598,0.15464804695702,0.853105279446567,0.129485283354657
0.746585711503454,0.132560311228071,0.861295063414041,0.129450094278184
0.754775495470927,0.110472575499123,0.869484847381515,0.129413950513718
0.762965279438401,0.276009680135031,0.877674631348989,0.129376984516968
0.771155063405875,0.345510489102665,0.885864415316462,0.129339286923396
0.779344847373348,0.283914086462711,0.894054199283936,0.129300062070548
0.787534631340822,0.222317683822758,0.90224398325141,0.12925889257199
0.795724415308296,0.258731703462411,0.910433767218883,0.129214716449946
0.80391419927577,0.431152716736219,0.918623551186357,0.129169775253437
0.812103983243243,0.513311470076916,0.926813335153831,0.12912545781773
0.820293767210717,0.449624153317806,0.935003119121305,0.129084337936343
0.828483551178191,0.385936836558695,0.943192903088778,0.129043323004462
0.836673335145664,0.107679379584754,0.951382687056252,0.12900204291146
0.844863119113138,0.103093528314462,0.959572471023726,0.128960065430523
0.853052903080612,0.0985076770441698,0.967762254991199,0.128916425357076
0.861242687048086,-0.104405802643194,0.975952038958673,0.128871471250569
0.869432471015559,-0.0365987881510848,0.984141822926147,0.128826184396509
0.877622254983033,0.253434748678199,0.99233160689362,0.128780201371399
0.885812038950507,0.257035894021475,1.00052139086109,0.128731542885544
0.89400182291798,0.201679910596612,1.00871117482857,0.12867883838734
0.902191606885454,0.146323927171748,1.01690095879604,0.128625365767679
0.910381390852928,0.164926691064726,1.02509074276352,0.128570987309382
0.918571174820402,0.164844403504081,1.03328052673099,0.128515974533892
0.926760958787875,0.164762115943435,1.04147031069846,0.128463074834995
0.934950742755349,0.204036358272619,1.04966009466594,0.128411098410016
0.943140526722823,0.243310600601803,1.05784987863341,0.128359422281302
0.951330310690296,0.237270671754789,1.06603966260088,0.12830805551333
0.95952009465777,0.231230742907775,1.07422944656836,0.128256361965388
0.967709878625244,0.178312515430832,1.08241923053583,0.128204063635497
0.975899662592718,0.100170582224878,1.09060901450331,0.128150605573008
0.984089446560191,0.0994958838771139,1.09879879847078,0.128094188869046
