260	0.0661249	303.921	-0.00259581
259.5	0.0287057	304.24	-0.00256089
259	-0.0162201	304.56	-0.00252577
258.5	-0.0513496	304.889	-0.00249239
258	-0.0699298	305.214	-0.00245611
257.5	-0.060681	305.544	-0.00241955
257	-0.0838422	305.879	-0.00238355
256.5	-0.0584553	306.222	-0.00234691
256	-0.0270795	306.566	-0.00230958
255.5	0.0349824	306.907	-0.00227231
255	0.083621	307.247	-0.00223516
254.5	0.0383316	307.584	-0.00219888
254	0.0323881	307.921	-0.00216345
253.5	0.0787958	308.246	-0.00212724
253	-0.0287988	308.563	-0.00209359
252.5	-0.102057	308.872	-0.00205965
252	-0.18562	309.18	-0.00202651
251.5	-0.153368	309.49	-0.00199253
251	-0.108493	309.802	-0.001958
250.5	-0.119462	310.108	-0.00192527
250	-0.137636	310.409	-0.00189306
249.5	-0.0315258	310.709	-0.00186115
249	0.000226088	311.012	-0.00182862
248.5	-0.047495	311.315	-0.00179645
248	-0.0894011	311.612	-0.00176437
247.5	-0.0301116	311.91	-0.00173204
247	0.00504087	312.206	-0.0016986
246.5	-0.0238309	312.503	-0.00166602
246	-0.0744127	312.792	-0.00163451
245.5	-0.0548275	313.077	-0.00160282
245	-0.0892382	313.352	-0.00157265
244.5	-0.0524986	313.625	-0.00154316
244	-0.052468	313.91	-0.00151248
243.5	-0.115213	314.216	-0.00148018
243	-0.186834	314.542	-0.00144578
242.5	-0.250672	314.876	-0.00140948
242	-0.224418	315.226	-0.0013721
241.5	-0.242954	315.603	-0.00133215
241	-0.338925	315.985	-0.00128969
240.5	-0.464231	316.376	-0.00124832
240	-0.473374	316.773	-0.00120616
239.5	-0.526227	317.179	-0.00116279
239	-0.643407	317.614	-0.00111539
238.5	-0.882649	318.078	-0.00106551
238	-1.02135	318.564	-0.00101471
237.5	-1.18999	319.074	-0.000960396
237	-1.33784	319.607	-0.000902008
236.5	-1.63799	320.164	-0.000842297
236	-1.91188	320.752	-0.000780533
235.5	-2.13274	321.36	-0.000717278
235	-2.38508	321.989	-0.000652134
234.5	-2.74569	322.649	-0.000583054
234	-3.12491	323.341	-0.000511436
233.5	-3.43627	324.064	-0.000439148
233	-3.91204	324.817	-0.000360359
232.5	-4.37298	325.607	-0.000276894
232	-4.74349	326.428	-0.000185524
231.5	-5.28927	327.293	-9.15108e-05
231	-5.74709	328.2	7.07245e-06
230.5	-6.21569	329.145	0.00010965
230	-6.73088	330.128	0.000214703
229.5	-7.19849	331.148	0.00032375
229	-7.69431	332.204	0.000434448
228.5	-8.40053	333.301	0.000546215
228	-8.98937	334.416	0.000660622
227.5	-9.65646	335.531	0.000774673
227	-10.2757	336.657	0.00088876
226.5	-10.8536	337.827	0.00100938
226	-11.4737	339.049	0.00113375
225.5	-12.0573	340.295	0.00126163
225	-12.5882	341.562	0.00139259
224.5	-13.0547	342.859	0.00152671
224	-13.5492	344.205	0.00166599
223.5	-14.1404	345.585	0.00180883
223	-14.5812	346.962	0.00195224
222.5	-15.071	348.332	0.00209639
222	-15.5269	349.716	0.00224334
221.5	-15.999	351.115	0.00238834
221	-16.422	352.535	0.00253857
220.5	-16.786	353.967	0.00269127
220	-17.2276	355.413	0.00284534
219.5	-17.512	356.874	0.00300547
219	-17.6617	358.357	0.00316611
218.5	-17.9083	359.862	0.00332792
218	-17.9994	361.388	0.00349632
217.5	-18.1951	362.932	0.00366276
217	-18.3149	364.488	0.00383186
216.5	-18.2926	366.06	0.00400122
216	-18.3849	367.645	0.00416955
215.5	-18.582	369.24	0.0043378
215	-18.6158	370.843	0.00450953
214.5	-18.7431	372.467	0.00468229
214	-18.7233	374.127	0.0048608
213.5	-18.6657	375.827	0.00504401
213	-18.6737	377.582	0.00523076
212.5	-18.6009	379.407	0.00542649
212	-18.5268	381.32	0.00563261
211.5	-18.4695	383.323	0.00584633
211	-18.3909	385.432	0.00607734
210.5	-18.3973	387.656	0.0063197
210	-18.3616	390.016	0.00657525
209.5	-18.3239	392.52	0.00684749
209	-18.2685	395.186	0.00713484
208.5	-18.152	398.025	0.00744254
208	-18.1925	401.067	0.00776951
207.5	-18.1161	404.307	0.00811489
207	-18.1972	407.763	0.00848034
206.5	-18.2078	411.463	0.00887682
206	-18.1998	415.433	0.00930209
205.5	-18.1559	419.69	0.00976233
205	-17.8868	424.256	0.0102513
204.5	-17.6475	429.169	0.0107763
204	-17.1556	434.492	0.0113475
203.5	-16.5876	440.255	0.0119683
203	-15.5748	446.51	0.0126419
202.5	-14.8052	453.318	0.0133712
202	-13.5952	460.783	0.0141758
201.5	-12.3034	468.996	0.0150627
201	-10.8841	478.047	0.016036
200.5	-9.23186	488.043	0.0170933
200	-7.21355	499.163	0.0182745
199.5	-5.26276	511.565	0.0195994
199	-2.87196	525.508	0.0210823
198.5	-0.457794	541.292	0.0227499
198	2.78847	559.274	0.0246483
197.5	5.57465	579.942	0.0268216
197	8.50878	603.927	0.0293632
196.5	12.6335	632.052	0.0323053
196	15.6133	665.304	0.0357745
195.5	17.8064	704.837	0.0398797
195	17.1406	752.155	0.0447848
194.5	16.6128	807.211	0.050492
194	13.876	859.493	0.0558936
193.5	11.8745	906.076	0.0607181
193	5.92574	945.785	0.0648078
192.5	3.87297	977.28	0.0680693
192	1.98858	998.84	0.0703011
191.5	0.470078	1008.4	0.0712935
191	-0.0236657	1008.7	0.0713363
190.5	1.01054	1008.7	0.0713445
190	1.12644	1008.7	0.0713439
