260	0.0268587	303.883	-0.00258798
259.5	-0.0156787	304.203	-0.00255539
259	-0.0176609	304.523	-0.00251923
258.5	-0.0643585	304.853	-0.00248662
258	-0.0231475	305.18	-0.00244942
257.5	-0.0146632	305.511	-0.00241167
257	-0.00968107	305.846	-0.00237552
256.5	-0.0294338	306.19	-0.00233839
256	-0.0318406	306.534	-0.00230144
255.5	0.0300229	306.875	-0.00226632
255	0.0717042	307.215	-0.00222795
254.5	0.06604	307.551	-0.00219221
254	0.0454973	307.886	-0.00215588
253.5	-0.0068175	308.21	-0.00211869
253	0.0134745	308.526	-0.0020845
252.5	-0.0279355	308.834	-0.00204985
252	-0.0818945	309.141	-0.00201823
251.5	-0.107541	309.45	-0.00198443
251	-0.0958865	309.76	-0.00194951
250.5	-0.0871643	310.064	-0.00191824
250	-0.0785617	310.365	-0.00188755
249.5	-0.0886154	310.665	-0.0018567
249	-0.0617105	310.967	-0.00182358
248.5	-0.0533777	311.271	-0.00178929
248	-0.0282061	311.569	-0.00175806
247.5	-0.0508933	311.867	-0.00172642
247	-0.0644542	312.165	-0.00169391
246.5	-0.0872671	312.462	-0.00166067
246	-0.0593088	312.753	-0.00162725
245.5	-0.0699268	313.038	-0.00159496
245	-0.0791266	313.312	-0.00156439
244.5	-0.123332	313.584	-0.00153661
244	-0.0869334	313.869	-0.00150491
243.5	-0.103522	314.175	-0.00147284
243	-0.129428	314.5	-0.00143808
242.5	-0.167673	314.835	-0.00140502
242	-0.153709	315.185	-0.00136611
241.5	-0.227003	315.564	-0.00132591
241	-0.323813	315.948	-0.00128484
240.5	-0.466527	316.341	-0.00124256
240	-0.528888	316.738	-0.00120107
239.5	-0.654803	317.144	-0.00115771
239	-0.839336	317.578	-0.00110944
238.5	-1.042	318.041	-0.00105882
238	-1.25932	318.522	-0.00100905
237.5	-1.47595	319.029	-0.000954979
237	-1.62241	319.559	-0.000897194
236.5	-1.92565	320.114	-0.000835682
236	-2.13454	320.702	-0.000774422
235.5	-2.35148	321.31	-0.000713619
235	-2.57709	321.938	-0.000648201
234.5	-2.82044	322.6	-0.000578529
234	-3.07709	323.296	-0.000505142
233.5	-3.36004	324.021	-0.000432636
233	-3.744	324.775	-0.000355877
232.5	-4.1961	325.567	-0.000271255
232	-4.61589	326.391	-0.000180641
231.5	-5.09809	327.258	-8.58955e-05
231	-5.60737	328.165	1.19286e-05
230.5	-6.09312	329.109	0.000113529
230	-6.61058	330.092	0.000219219
229.5	-7.10945	331.112	0.000328568
229	-7.60514	332.17	0.000440681
228.5	-8.27003	333.268	0.000553631
228	-8.88291	334.384	0.000667351
227.5	-9.54674	335.501	0.00078273
227	-10.2209	336.63	0.000897232
226.5	-10.8421	337.8	0.00101787
226	-11.5019	339.023	0.00114241
225.5	-12.1619	340.271	0.00126836
225	-12.7481	341.537	0.0013982
224.5	-13.2676	342.835	0.00153243
224	-13.8685	344.181	0.0016711
223.5	-14.4657	345.561	0.00181382
223	-14.9417	346.939	0.00195611
222.5	-15.3807	348.311	0.00209974
222	-15.8352	349.696	0.00224368
221.5	-16.3255	351.095	0.00238848
221	-16.7148	352.515	0.0025363
220.5	-16.9952	353.945	0.00268691
220	-17.4365	355.389	0.00284075
219.5	-17.7998	356.847	0.00299847
219	-18.2084	358.326	0.00315817
218.5	-18.5111	359.825	0.00332135
218	-18.6168	361.345	0.00348845
217.5	-18.8057	362.883	0.00365705
217	-18.9072	364.433	0.0038289
216.5	-18.9016	365.997	0.0039976
216	-18.9407	367.575	0.00416794
215.5	-18.8985	369.161	0.00433923
215	-18.9203	370.755	0.00451002
214.5	-19.0899	372.369	0.00468254
214	-19.2434	374.018	0.00485753
213.5	-19.2754	375.707	0.00503799
213	-19.1761	377.452	0.00522579
212.5	-19.096	379.266	0.0054211
212	-19.095	381.166	0.00562466
211.5	-19.0013	383.155	0.00583831
211	-18.8519	385.247	0.00606777
210.5	-18.7929	387.45	0.00630894
210	-18.7844	389.789	0.00655969
209.5	-18.6854	392.268	0.00682968
209	-18.7348	394.904	0.00711607
208.5	-18.6531	397.714	0.00742119
208	-18.7364	400.72	0.00774505
207.5	-18.6489	403.925	0.00808419
207	-18.5813	407.341	0.00844716
206.5	-18.6102	410.996	0.00884237
206	-18.5172	414.917	0.00926587
205.5	-18.3019	419.119	0.00971791
205	-18.0437	423.624	0.010201
204.5	-17.8652	428.466	0.010718
204	-17.5219	433.707	0.0112815
203.5	-16.7624	439.377	0.0118949
203	-16.0874	445.519	0.0125522
202.5	-15.0177	452.2	0.0132708
202	-13.6329	459.521	0.0140625
201.5	-12.0162	467.563	0.0149356
201	-10.0348	476.4	0.0158943
200.5	-8.28346	486.134	0.0169281
200	-6.40976	496.931	0.0180819
199.5	-4.25319	508.943	0.0193634
199	-2.32121	522.402	0.0207915
198.5	-0.372714	537.587	0.0223952
198	2.14085	554.834	0.0242111
197.5	4.99704	574.62	0.0262879
197	7.65153	597.499	0.0286965
196.5	11.0378	624.232	0.0314975
196	13.8772	655.755	0.0347865
195.5	15.9626	693.154	0.0386691
195	20.9393	737.868	0.0433336
194.5	24.4883	791.265	0.0488803
194	26.5449	844.927	0.0544517
193.5	25.37	893.184	0.0594531
193	23.1187	934.974	0.0637823
192.5	21.0351	969.012	0.0672968
192	17.6736	993.677	0.0698514
191.5	11.869	1007	0.0712077
191	4.31254	1008.73	0.0713754
190.5	2.44513	1008.71	0.0713677
190	0.571312	1008.7	0.0713573
